x,y
833.1999999999992,200.3999999999999
832.3999999999993,198.8999999999999
832.0999999999993,197.9999999999999
831.3999999999993,196.2999999999999
830.1999999999992,193.7999999999999
830.3999999999993,192.6999999999999
830.4999999999993,190.3999999999999
830.2999999999993,186.9999999999999
829.9999999999993,184.9999999999999
829.5999999999993,180.9999999999999
829.1999999999994,175.09999999999988
829.1999999999994,173.19999999999987
829.0999999999993,169.29999999999987
828.5999999999993,163.49999999999986
828.5999999999993,162.69999999999985
828.4999999999993,161.09999999999985
828.1999999999994,158.69999999999985
828.2999999999994,157.59999999999985
828.0999999999993,155.39999999999986
827.3999999999993,152.29999999999987
827.1999999999992,150.89999999999986
826.6999999999992,147.99999999999986
826.0999999999992,143.69999999999985
825.8999999999992,141.89999999999984
826.1999999999991,138.59999999999982
825.5999999999991,133.49999999999983
825.2999999999992,132.79999999999984
825.1999999999991,131.19999999999985
825.7999999999992,129.19999999999985
826.1999999999991,128.99999999999986
826.4999999999991,127.39999999999986
826.299999999999,125.19999999999986
825.3999999999991,122.69999999999986
824.299999999999,117.49999999999986
823.699999999999,109.79999999999986
823.699999999999,106.79999999999986
823.699999999999,103.49999999999986
823.199999999999,99.29999999999986
823.299999999999,97.69999999999986
823.299999999999,94.49999999999986
823.099999999999,89.69999999999986
822.199999999999,88.29999999999986
820.499999999999,85.39999999999985
818.2999999999989,80.89999999999985
818.1999999999989,79.89999999999985
817.7999999999989,77.89999999999985
816.899999999999,74.99999999999984
816.099999999999,74.09999999999984
814.999999999999,71.99999999999984
814.099999999999,68.69999999999985
813.799999999999,67.49999999999984
813.3999999999991,64.99999999999984
812.799999999999,61.19999999999985
812.599999999999,59.39999999999985
811.999999999999,55.79999999999985
810.999999999999,50.39999999999985
810.699999999999,48.99999999999985
809.799999999999,46.199999999999854
808.099999999999,42.09999999999985
808.099999999999,41.09999999999985
807.499999999999,39.199999999999854
807.999999999999,36.199999999999854
807.699999999999,34.799999999999855
807.3999999999991,31.799999999999855
806.799999999999,27.499999999999854
805.799999999999,26.299999999999855
803.9999999999991,23.899999999999856
801.5999999999991,20.099999999999856
801.0999999999991,19.199999999999857
800.0999999999991,17.499999999999858
798.4999999999991,14.999999999999858
798.1999999999991,14.299999999999859
797.6999999999991,12.699999999999859
797.3999999999992,10.299999999999859
797.5999999999992,9.499999999999858
797.5999999999992,7.899999999999858
797.0999999999992,5.699999999999858
796.0999999999992,3.199999999999858
794.2999999999993,-1.800000000000142
791.7999999999993,-9.40000000000014
790.7999999999993,-12.40000000000014
790.1999999999992,-13.90000000000014
789.4999999999992,-16.10000000000014
789.1999999999992,-18.60000000000014
789.0999999999992,-19.60000000000014
789.2999999999993,-21.80000000000014
788.5999999999992,-24.80000000000014
788.0999999999992,-26.00000000000014
787.1999999999992,-28.50000000000014
786.0999999999992,-32.30000000000014
785.6999999999992,-33.50000000000014
784.6999999999992,-35.80000000000014
783.0999999999992,-39.20000000000014
782.9999999999992,-39.500000000000135
782.6999999999992,-40.20000000000014
782.1999999999992,-41.20000000000014
781.3999999999993,-42.20000000000014
780.1999999999992,-45.100000000000136
779.3999999999993,-48.400000000000134
779.7999999999993,-48.80000000000013
781.1999999999992,-49.20000000000013
782.7999999999993,-50.400000000000134
784.1999999999992,-51.70000000000013
786.6999999999992,-54.60000000000013
789.8999999999993,-59.30000000000013
790.4999999999993,-61.10000000000013
791.1999999999994,-64.90000000000013
791.5999999999993,-70.50000000000013
791.5999999999993,-71.70000000000013
790.3999999999993,-73.20000000000013
790.5999999999993,-76.00000000000013
790.6999999999994,-76.50000000000013
790.6999999999994,-77.60000000000012
790.1999999999994,-79.00000000000013
789.3999999999994,-80.50000000000013
787.7999999999994,-83.40000000000013
785.5999999999993,-87.90000000000013
785.1999999999994,-88.60000000000014
784.4999999999993,-89.90000000000013
783.5999999999993,-92.00000000000013
782.8999999999993,-94.60000000000012
782.5999999999993,-95.60000000000012
781.8999999999993,-97.60000000000012
780.7999999999993,-100.50000000000013
780.4999999999993,-101.10000000000012
779.8999999999993,-102.30000000000013
779.1999999999992,-104.10000000000012
778.3999999999993,-105.00000000000013
776.6999999999992,-106.90000000000013
774.1999999999992,-109.70000000000013
773.6999999999992,-110.30000000000013
772.6999999999992,-111.60000000000012
771.3999999999993,-113.70000000000012
770.8999999999993,-114.60000000000012
769.7999999999993,-116.30000000000013
768.1999999999992,-118.90000000000012
767.1999999999992,-121.00000000000011
766.3999999999993,-125.40000000000012
763.7999999999993,-131.30000000000013
762.7999999999993,-132.70000000000013
760.4999999999993,-135.30000000000013
756.7999999999993,-138.90000000000012
756.4999999999993,-140.0000000000001
755.8999999999993,-142.6000000000001
754.2999999999993,-146.0000000000001
753.8999999999993,-146.40000000000012
752.9999999999993,-147.20000000000013
751.5999999999993,-148.30000000000013
751.1999999999994,-148.30000000000013
749.8999999999994,-149.60000000000014
748.5999999999995,-151.40000000000015
747.8999999999994,-152.10000000000014
746.6999999999994,-153.60000000000014
744.4999999999993,-155.50000000000014
744.1999999999994,-155.90000000000015
743.5999999999993,-156.50000000000014
742.4999999999993,-157.20000000000013
741.1999999999994,-159.40000000000012
737.8999999999994,-162.80000000000013
733.5999999999995,-168.20000000000013
732.8999999999994,-169.30000000000013
731.6999999999994,-171.70000000000013
729.1999999999994,-174.70000000000013
728.7999999999994,-174.90000000000012
727.9999999999994,-175.40000000000012
726.7999999999994,-176.20000000000013
725.5999999999993,-178.40000000000012
723.9999999999993,-183.1000000000001
719.6999999999994,-188.7000000000001
718.4999999999993,-189.7000000000001
716.0999999999993,-191.4000000000001
713.3999999999993,-194.7000000000001
712.4999999999993,-195.7000000000001
711.5999999999993,-197.6000000000001
709.0999999999993,-199.7000000000001
708.6999999999994,-200.0000000000001
707.7999999999994,-200.6000000000001
706.3999999999994,-201.40000000000012
705.5999999999995,-203.80000000000013
703.2999999999995,-208.40000000000012
698.9999999999995,-214.6000000000001
698.7999999999995,-215.1000000000001
698.2999999999995,-216.1000000000001
697.4999999999995,-217.6000000000001
697.0999999999996,-218.3000000000001
696.2999999999996,-219.7000000000001
694.9999999999997,-221.7000000000001
693.7999999999996,-223.0000000000001
691.3999999999996,-225.5000000000001
687.8999999999996,-229.30000000000013
685.8999999999996,-230.30000000000013
683.2999999999996,-231.80000000000013
680.1999999999996,-234.40000000000012
679.3999999999996,-235.20000000000013
677.6999999999996,-236.60000000000014
674.8999999999996,-238.30000000000013
674.0999999999997,-238.5000000000001
672.6999999999997,-239.1000000000001
670.8999999999997,-240.40000000000012
670.4999999999998,-240.90000000000012
669.7999999999997,-242.0000000000001
668.8999999999997,-243.7000000000001
668.1999999999997,-244.6000000000001
666.8999999999997,-246.6000000000001
664.8999999999997,-249.5000000000001
664.1999999999997,-250.0000000000001
662.9999999999997,-251.5000000000001
660.7999999999996,-253.1000000000001
660.2999999999996,-253.2000000000001
659.2999999999996,-253.4000000000001
657.7999999999996,-253.9000000000001
655.8999999999996,-256.30000000000007
651.0999999999997,-260.30000000000007
645.3999999999996,-267.20000000000005
644.0999999999997,-268.40000000000003
641.6999999999997,-268.90000000000003
637.1999999999997,-270.8
631.1999999999997,-274.7
631.1999999999997,-275.0
630.0999999999997,-275.7
627.8999999999996,-276.59999999999997
626.7999999999996,-276.79999999999995
624.7999999999996,-277.59999999999997
622.1999999999996,-279.29999999999995
620.2999999999996,-280.19999999999993
616.4999999999997,-282.29999999999995
610.6999999999997,-285.29999999999995
610.2999999999997,-285.29999999999995
609.4999999999998,-285.49999999999994
608.4999999999998,-285.99999999999994
607.4999999999998,-286.8999999999999
608.0999999999998,-289.0999999999999
605.8999999999997,-291.19999999999993
604.5999999999998,-291.29999999999995
601.9999999999998,-291.9
598.4999999999998,-293.5
595.8999999999997,-295.0
590.5999999999998,-297.9
582.4999999999998,-301.9
581.7999999999997,-302.59999999999997
580.1999999999997,-303.7
577.6999999999997,-305.0
576.8999999999997,-305.2
575.2999999999997,-305.59999999999997
572.8999999999997,-306.09999999999997
572.2999999999997,-306.29999999999995
571.0999999999997,-306.79999999999995
569.3999999999996,-307.79999999999995
568.0999999999997,-308.9
565.0999999999997,-310.79999999999995
560.3999999999996,-312.9
559.6999999999996,-312.9
558.2999999999996,-313.0
556.2999999999996,-313.3
556.0999999999996,-313.6
555.7999999999996,-314.20000000000005
555.4999999999997,-315.1
555.4999999999997,-315.8
554.7999999999996,-316.8
553.1999999999996,-317.7
549.5999999999996,-317.4
548.5999999999996,-318.59999999999997
547.7999999999996,-319.59999999999997
546.6999999999996,-320.79999999999995
545.0999999999996,-321.99999999999994
543.6999999999996,-321.99999999999994
540.8999999999996,-322.19999999999993
536.6999999999996,-322.79999999999995
536.3999999999996,-322.99999999999994
535.6999999999996,-323.29999999999995
534.5999999999996,-323.69999999999993
533.8999999999995,-324.49999999999994
532.1999999999995,-325.8999999999999
529.4999999999994,-327.49999999999994
527.5999999999995,-328.29999999999995
523.9999999999994,-330.09999999999997
518.4999999999994,-332.7
517.0999999999995,-333.09999999999997
514.1999999999995,-333.9
509.89999999999947,-334.9
509.29999999999944,-335.2
507.6999999999994,-335.5
505.6999999999994,-336.6
504.5999999999994,-336.70000000000005
502.3999999999994,-337.1
499.1999999999994,-338.0
498.49999999999943,-338.1
497.1999999999994,-338.6
495.3999999999994,-339.5
493.8999999999994,-339.7
491.3999999999994,-340.3
487.5999999999994,-341.2
486.4999999999994,-341.2
484.4999999999994,-341.4
482.4999999999994,-342.09999999999997
481.2999999999994,-342.9
479.0999999999994,-345.0
475.1999999999994,-347.2
474.49999999999943,-347.2
473.09999999999945,-347.3
471.09999999999945,-347.7
470.09999999999945,-348.4
467.79999999999944,-349.29999999999995
464.29999999999944,-350.09999999999997
462.6999999999994,-350.59999999999997
459.3999999999994,-351.49999999999994
454.3999999999994,-352.59999999999997
452.2999999999994,-352.49999999999994
447.9999999999994,-352.69999999999993
441.69999999999936,-353.3999999999999
440.9999999999994,-354.19999999999993
439.39999999999935,-355.0999999999999
437.19999999999936,-355.3999999999999
436.59999999999934,-354.69999999999993
434.89999999999935,-354.29999999999995
431.9999999999994,-354.69999999999993
431.4999999999994,-355.19999999999993
430.19999999999936,-355.8999999999999
428.19999999999936,-356.3999999999999
427.59999999999934,-356.2999999999999
426.39999999999935,-356.1999999999999
424.59999999999934,-356.09999999999985
423.19999999999936,-356.09999999999985
420.4999999999994,-356.1999999999999
416.4999999999994,-356.6999999999999
412.7999999999994,-357.1999999999999
405.7999999999994,-359.39999999999986
395.0999999999994,-361.39999999999986
393.9999999999994,-361.79999999999984
391.9999999999994,-361.79999999999984
389.19999999999936,-362.89999999999986
388.4999999999994,-363.29999999999984
386.9999999999994,-363.6999999999998
384.7999999999994,-363.79999999999984
384.0999999999994,-363.6999999999998
382.5999999999994,-363.49999999999983
380.3999999999994,-363.3999999999998
379.8999999999994,-363.49999999999983
378.8999999999994,-363.59999999999985
377.49999999999943,-363.59999999999985
374.8999999999994,-363.29999999999984
369.5999999999994,-363.1999999999998
361.7999999999994,-363.6999999999998
360.2999999999994,-363.99999999999983
357.2999999999994,-364.29999999999984
352.7999999999994,-364.29999999999984
350.7999999999994,-363.99999999999983
346.8999999999994,-363.49999999999983
340.99999999999943,-362.99999999999983
339.6999999999994,-362.99999999999983
336.99999999999943,-362.8999999999998
332.99999999999943,-362.5999999999998
330.6999999999994,-362.0999999999998
325.99999999999943,-361.3999999999998
318.8999999999994,-360.8999999999998
317.6999999999994,-361.0999999999998
315.29999999999944,-361.1999999999998
311.89999999999947,-360.79999999999984
310.39999999999947,-360.09999999999985
307.1999999999995,-359.29999999999984
302.39999999999947,-358.99999999999983
300.39999999999947,-358.99999999999983
296.39999999999947,-358.8999999999998
290.39999999999947,-358.5999999999998
288.39999999999947,-358.4999999999998
283.89999999999947,-358.19999999999976
278.4999999999995,-357.69999999999976
277.6999999999995,-357.59999999999974
276.1999999999995,-357.39999999999975
273.9999999999995,-356.9999999999998
272.9999999999995,-356.4999999999998
270.89999999999947,-355.69999999999976
267.6999999999995,-354.69999999999976
266.7999999999995,-354.4999999999998
265.0999999999995,-353.9999999999998
262.5999999999995,-353.0999999999998
258.4999999999995,-352.2999999999998
257.4999999999995,-352.4999999999998
255.59999999999948,-352.5999999999998
252.79999999999947,-352.2999999999998
248.89999999999947,-351.5999999999998
246.39999999999947,-350.7999999999998
241.29999999999947,-349.3999999999998
233.59999999999948,-347.5999999999998
232.79999999999947,-347.4999999999998
231.09999999999948,-347.2999999999998
228.59999999999948,-346.8999999999998
226.9999999999995,-346.7999999999998
223.8999999999995,-346.3999999999998
219.1999999999995,-345.5999999999998
217.1999999999995,-345.0999999999998
213.2999999999995,-344.3999999999998
207.4999999999995,-343.1999999999998
205.2999999999995,-342.6999999999998
200.7999999999995,-341.79999999999984
194.0999999999995,-340.59999999999985
192.99999999999952,-340.1999999999999
190.6999999999995,-339.4999999999999
187.1999999999995,-338.6999999999999
186.1999999999995,-338.6999999999999
184.0999999999995,-338.59999999999985
180.99999999999952,-338.29999999999984
180.1999999999995,-338.09999999999985
178.5999999999995,-337.79999999999984
176.0999999999995,-337.49999999999983
174.7999999999995,-336.8999999999998
172.0999999999995,-335.8999999999998
167.89999999999952,-334.5999999999998
165.99999999999952,-334.6999999999998
162.1999999999995,-334.49999999999983
156.5999999999995,-333.79999999999984
155.49999999999952,-333.59999999999985
153.29999999999953,-333.09999999999985
150.09999999999954,-332.29999999999984
149.09999999999954,-331.99999999999983
146.59999999999954,-331.29999999999984
142.89999999999955,-330.29999999999984
142.49999999999955,-330.29999999999984
141.69999999999953,-330.1999999999998
140.59999999999954,-329.99999999999983
139.39999999999955,-329.79999999999984
136.99999999999955,-329.6999999999998
133.39999999999955,-329.79999999999984
131.89999999999955,-330.09999999999985
128.89999999999955,-330.39999999999986
124.39999999999955,-330.4999999999999
122.59999999999955,-330.2999999999999
118.89999999999955,-329.9999999999999
113.29999999999956,-329.2999999999999
112.39999999999955,-328.9999999999999
110.59999999999955,-328.6999999999999
107.79999999999956,-328.4999999999999
105.69999999999956,-328.89999999999986
101.49999999999956,-329.29999999999984
95.29999999999956,-329.29999999999984
92.79999999999956,-328.79999999999984
90.19999999999956,-328.29999999999984
86.49999999999956,-328.09999999999985
82.89999999999957,-328.09999999999985
75.59999999999957,-328.49999999999983
64.69999999999956,-329.09999999999985
63.799999999999564,-329.39999999999986
61.899999999999565,-329.79999999999984
58.99999999999957,-330.09999999999985
57.49999999999957,-330.09999999999985
54.399999999999565,-330.49999999999983
49.99999999999957,-331.79999999999984
49.299999999999564,-332.1999999999998
47.69999999999956,-332.5999999999998
45.49999999999956,-332.5999999999998
44.79999999999956,-332.3999999999998
43.29999999999956,-332.0999999999998
41.099999999999554,-331.6999999999998
40.099999999999554,-331.6999999999998
38.99999999999955,-331.6999999999998
37.599999999999554,-332.0999999999998
35.79999999999956,-332.7999999999998
32.099999999999554,-333.8999999999998
26.499999999999552,-335.2999999999998
24.099999999999554,-335.7999999999998
19.599999999999554,-337.19999999999976
12.699999999999553,-339.2999999999998
11.199999999999553,-340.3999999999998
8.999999999999552,-342.7999999999998
4.899999999999553,-345.3999999999998
3.099999999999553,-345.5999999999998
0.8999999999995527,-346.3999999999998
-1.2000000000004474,-347.99999999999983
-1.1000000000004473,-348.79999999999984
-1.7000000000004474,-349.59999999999985
-3.0000000000004476,-350.09999999999985
-3.700000000000448,-349.6999999999999
-7.600000000000447,-349.6999999999999
-11.100000000000447,-350.39999999999986
-11.300000000000447,-350.9999999999999
-13.200000000000447,-351.9999999999999
-14.000000000000448,-353.89999999999986
-13.800000000000448,-354.09999999999985
-13.400000000000448,-354.39999999999986
-12.700000000000449,-354.79999999999984
-12.200000000000449,-354.79999999999984
-11.900000000000448,-355.49999999999983
-12.100000000000447,-356.59999999999985
-13.400000000000448,-356.59999999999985
-13.800000000000448,-356.59999999999985
-15.100000000000449,-355.89999999999986
-16.70000000000045,-356.09999999999985
-18.20000000000045,-356.6999999999999
-21.300000000000452,-357.6999999999999
-25.300000000000452,-360.1999999999999
-26.900000000000453,-361.1999999999999
-30.200000000000454,-362.7999999999999
-35.40000000000045,-364.6999999999999
-36.000000000000455,-364.6999999999999
-37.100000000000456,-364.89999999999986
-38.70000000000046,-365.39999999999986
-38.70000000000046,-366.29999999999984
-38.20000000000046,-366.79999999999984
-38.30000000000046,-368.39999999999986
-39.00000000000046,-369.39999999999986
-39.90000000000046,-370.39999999999986
-41.20000000000046,-371.1999999999999
-42.100000000000456,-370.7999999999999
-44.000000000000455,-370.5999999999999
-46.600000000000456,-370.9999999999999
-47.100000000000456,-371.4999999999999
-47.80000000000046,-371.9999999999999
-49.50000000000046,-372.39999999999986
-51.30000000000046,-372.1999999999999
-53.70000000000046,-372.1999999999999
-56.40000000000046,-373.4999999999999
-57.70000000000046,-374.5999999999999
-58.600000000000456,-374.5999999999999
-60.40000000000045,-374.4999999999999
-63.000000000000455,-373.9999999999999
-63.600000000000456,-373.6999999999999
-64.90000000000046,-373.2999999999999
-66.90000000000046,-372.8999999999999
-66.90000000000046,-373.3999999999999
-67.40000000000046,-374.49999999999994
-67.60000000000046,-376.59999999999997
-67.60000000000046,-377.4
-67.60000000000046,-378.29999999999995
-68.10000000000046,-379.29999999999995
-70.60000000000046,-379.09999999999997
-75.40000000000046,-379.59999999999997
-82.80000000000047,-379.9
-84.40000000000046,-380.29999999999995
-86.60000000000046,-380.29999999999995
-88.80000000000047,-381.99999999999994
-88.80000000000047,-383.3999999999999
-88.80000000000047,-384.99999999999994
-89.90000000000046,-386.59999999999997
-92.50000000000045,-385.99999999999994
-93.40000000000046,-386.59999999999997
-95.30000000000047,-387.49999999999994
-97.80000000000047,-389.3999999999999
-98.60000000000046,-389.0999999999999
-99.90000000000046,-388.69999999999993
-102.60000000000046,-388.3999999999999
-106.50000000000047,-388.69999999999993
-106.90000000000047,-388.99999999999994
-107.80000000000048,-389.49999999999994
-109.10000000000048,-390.09999999999997
-110.50000000000048,-390.09999999999997
-113.40000000000049,-389.99999999999994
-117.70000000000049,-389.59999999999997
-118.20000000000049,-389.2
-119.30000000000048,-388.7
-121.00000000000048,-388.5
-122.40000000000049,-389.1
-124.00000000000048,-390.70000000000005
-127.40000000000049,-391.70000000000005
-128.50000000000048,-392.1
-130.50000000000048,-392.5
-133.70000000000047,-393.4
-135.10000000000048,-393.0
-136.00000000000048,-392.1
-138.4000000000005,-391.40000000000003
-139.7000000000005,-390.70000000000005
-141.6000000000005,-389.00000000000006
-145.2000000000005,-387.90000000000003
-147.6000000000005,-388.3
-152.40000000000052,-389.0
-159.6000000000005,-389.9
-161.8000000000005,-389.9
-166.2000000000005,-388.79999999999995
-172.5000000000005,-388.69999999999993
-173.1000000000005,-389.19999999999993
-173.90000000000052,-389.99999999999994
-174.70000000000053,-391.29999999999995
-175.30000000000052,-391.79999999999995
-175.60000000000053,-391.69999999999993
-176.20000000000053,-391.49999999999994
-177.00000000000054,-391.09999999999997
-177.60000000000053,-390.49999999999994
-178.70000000000053,-389.3999999999999
-180.50000000000054,-387.7999999999999
-181.70000000000053,-386.6999999999999
-183.50000000000054,-385.6999999999999
-185.30000000000055,-385.89999999999986
-185.50000000000054,-385.89999999999986
-187.00000000000054,-386.29999999999984
-189.20000000000053,-386.09999999999985
-190.70000000000053,-385.49999999999983
-193.80000000000052,-384.79999999999984
-198.5000000000005,-384.39999999999986
-199.2000000000005,-384.59999999999985
-200.0000000000005,-384.79999999999984
-201.6000000000005,-384.49999999999983
-203.1000000000005,-383.6999999999998
-206.1000000000005,-382.3999999999998
-210.7000000000005,-380.6999999999998
-211.4000000000005,-381.0999999999998
-213.00000000000048,-381.2999999999998
-215.10000000000048,-380.7999999999998
-215.30000000000047,-380.2999999999998
-215.90000000000046,-379.69999999999976
-216.80000000000047,-379.2999999999998
-218.00000000000045,-379.4999999999998
-220.30000000000047,-379.5999999999998
-223.80000000000047,-379.4999999999998
-224.50000000000045,-379.0999999999998
-225.20000000000044,-377.6999999999998
-226.90000000000043,-376.5999999999998
-228.70000000000044,-376.5999999999998
-231.30000000000044,-376.7999999999998
-234.20000000000044,-377.2999999999998
-235.80000000000044,-377.19999999999976
-239.00000000000043,-376.59999999999974
-243.50000000000043,-375.09999999999974
-244.00000000000043,-374.69999999999976
-245.10000000000042,-374.09999999999974
-246.8000000000004,-373.69999999999976
-247.5000000000004,-373.89999999999975
-249.0000000000004,-373.89999999999975
-251.1000000000004,-373.39999999999975
-252.30000000000038,-372.69999999999976
-254.80000000000038,-371.59999999999974
-258.60000000000036,-370.4999999999997
-259.00000000000034,-370.4999999999997
-259.80000000000035,-370.3999999999997
-261.00000000000034,-370.0999999999997
-262.20000000000033,-369.49999999999966
-264.6000000000003,-368.39999999999964
-268.4000000000003,-367.0999999999996
-269.1000000000003,-366.9999999999996
-270.4000000000003,-366.5999999999996
-272.20000000000033,-365.89999999999964
-273.1000000000003,-365.19999999999965
-275.0000000000003,-363.89999999999964
-277.90000000000026,-362.0999999999996
-279.10000000000025,-361.5999999999996
-281.60000000000025,-360.69999999999965
-285.40000000000026,-359.49999999999966
-287.0000000000003,-358.99999999999966
-290.1000000000003,-357.69999999999965
-294.4000000000003,-355.19999999999965
-295.1000000000003,-354.79999999999967
-296.4000000000003,-353.8999999999997
-298.3000000000003,-352.3999999999997
-302.1000000000003,-350.79999999999967
-309.4000000000003,-347.0999999999997
-319.9000000000003,-340.8999999999997
-320.50000000000034,-340.0999999999997
-322.10000000000036,-338.8999999999997
-324.7000000000004,-337.79999999999967
-325.9000000000004,-337.79999999999967
-327.2000000000004,-337.79999999999967
-328.8000000000004,-337.0999999999997
-329.1000000000004,-336.3999999999997
-329.5000000000004,-335.6999999999997
-330.2000000000004,-334.9999999999997
-330.60000000000036,-334.7999999999997
-330.9000000000004,-333.9999999999997
-331.80000000000035,-332.4999999999997
-333.4000000000004,-330.59999999999974
-333.60000000000036,-330.59999999999974
-334.00000000000034,-330.4999999999997
-334.4000000000003,-330.09999999999974
-334.4000000000003,-330.09999999999974
-334.4000000000003,-330.09999999999974
-334.4000000000003,-330.09999999999974
-334.4000000000003,-329.7999999999997
-334.50000000000034,-329.2999999999997
-334.80000000000035,-328.59999999999974
-335.00000000000034,-328.4999999999997
-335.30000000000035,-328.1999999999997
-335.70000000000033,-327.6999999999997
-335.70000000000033,-327.0999999999997
-337.6000000000003,-325.29999999999967
-340.5000000000003,-323.49999999999966
-341.0000000000003,-323.29999999999967
-341.90000000000026,-322.79999999999967
-343.10000000000025,-321.99999999999966
-344.10000000000025,-321.19999999999965
-345.10000000000025,-320.39999999999964
-348.2000000000003,-319.49999999999966
-349.3000000000003,-319.39999999999964
-351.4000000000003,-318.89999999999964
-354.50000000000034,-317.89999999999964
-355.30000000000035,-317.39999999999964
-356.00000000000034,-316.7999999999996
-357.00000000000034,-315.5999999999996
-357.30000000000035,-314.9999999999996
-358.30000000000035,-312.3999999999996
-360.70000000000033,-309.8999999999996
-361.1000000000003,-310.1999999999996
-363.70000000000033,-309.4999999999996
-366.4000000000003,-308.1999999999996
-367.00000000000034,-307.3999999999996
-368.50000000000034,-306.1999999999996
-371.00000000000034,-305.1999999999996
-371.80000000000035,-305.3999999999996
-373.4000000000004,-305.1999999999996
-375.30000000000035,-304.2999999999996
-375.30000000000035,-303.9999999999996
-375.60000000000036,-303.4999999999996
-376.2000000000004,-302.9999999999996
-376.5000000000004,-302.9999999999996
-377.0000000000004,-302.8999999999996
-377.6000000000004,-302.4999999999996
-377.6000000000004,-302.1999999999996
-378.1000000000004,-301.7999999999996
-380.3000000000004,-301.0999999999996
-381.1000000000004,-300.9999999999996
-382.70000000000044,-300.6999999999996
-384.90000000000043,-299.9999999999996
-386.70000000000044,-298.2999999999996
-390.50000000000045,-295.0999999999996
-396.30000000000047,-290.4999999999996
